%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1546561951704108124,152,1546561951703916947,world,0.00399280525744,0.0341748222709,0.0231517776847,0.0364230722189,0.00815188419074,-0.0063319564797,-0.999283194542
1546561951704166399,153,1546561951703959701,world,0.0039927479811,0.0341950729489,0.0231867805123,0.0360633060336,0.00843215733767,-0.00635175826028,-0.999293804169
1546561951713345165,154,1546561951713176421,world,0.00400039600208,0.0342116616666,0.023215919733,0.0358577184379,0.0087921526283,-0.00632919883355,-0.999298214912
1546561951713395727,155,1546561951713219271,world,0.00401436258107,0.0342172645032,0.0232294127345,0.0356625765562,0.00963045284152,-0.00633312342688,-0.999297499657
1546561951723818968,156,1546561951723554347,world,0.00400995044038,0.0342188179493,0.0232465863228,0.0356494635344,0.00929752364755,-0.00630011828616,-0.999301314354
1546561951723912924,157,1546561951723634703,world,0.00402121804655,0.0342218205333,0.0232512541115,0.0356000512838,0.00960292574018,-0.00625514890999,-0.999300479889
1546561951734107386,158,1546561951733907793,world,0.00399581249803,0.0341357886791,0.0231100451201,0.0368363931775,0.0081499889493,-0.00635900255293,-0.999267935753
1546561951734142428,159,1546561951733953971,world,0.00400891946629,0.0341704078019,0.0231574550271,0.0363349616528,0.00878993049264,-0.00629291217774,-0.999281287193
1546561951744397276,160,1546561951744145616,world,0.00400430103764,0.0341841168702,0.0231922715902,0.0359859503806,0.00881292112172,-0.00634174095467,-0.999293327332
1546561951744424062,161,1546561951744196307,world,0.00400906475261,0.0341956391931,0.0232110247016,0.0358453057706,0.00946813821793,-0.00635613268241,-0.999292373657
1546561951753611948,162,1546561951753440036,world,0.00401334837079,0.034211229533,0.0232262164354,0.0356866791844,0.00953635200858,-0.00638344604522,-0.999297142029
1546561951753641486,163,1546561951753488230,world,0.00401843385771,0.0342234633863,0.0232252217829,0.0356631092727,0.00926580652595,-0.00628252699971,-0.999301195145
1546561951764010900,164,1546561951763821803,world,0.00402098475024,0.0342206992209,0.0232288278639,0.0356605425477,0.00972274132073,-0.00625048344955,-0.999297142029
1546561951764057494,165,1546561951763868877,world,0.00401361659169,0.0342217385769,0.0232338700444,0.0355761349201,0.00948814302683,-0.00617608707398,-0.999302864075
1546561951774326199,166,1546561951774155919,world,0.00400701956823,0.0342307947576,0.0232484638691,0.0355608016253,0.00949411001056,-0.00624999124557,-0.999302864075
1546561951774384058,167,1546561951774208434,world,0.00401535537094,0.0342338196933,0.0232578162104,0.0354112349451,0.0101011842489,-0.00632586050779,-0.999301791191
